datetime,purpose_id,units,reading,upload_timestamp
1487733120.0,36,kW,0.00115,1487735618.5451066
1487733060.0,36,kW,0.001133333,1487735618.5451066
1487733000.0,36,kW,0.001133333,1487735618.5451066
1487732940.0,36,kW,0.001133333,1487735618.5451066
1487732880.0,36,kW,0.00115,1487735618.5451066
1487732820.0,36,kW,0.00115,1487735618.5451066
1487732760.0,36,kW,0.001133333,1487735618.5451066
1487732700.0,36,kW,0.00115,1487735618.5451066
1487732640.0,36,kW,0.00115,1487735618.5451066
1487732580.0,36,kW,0.00115,1487735618.5451066
1487732520.0,36,kW,0.00115,1487735618.5451066
1487732460.0,36,kW,0.00115,1487735618.5451066
1487732400.0,36,kW,0.00115,1487735618.5451066
1487732340.0,36,kW,0.00115,1487735618.5451066
1487732280.0,36,kW,0.00115,1487735618.5451066
1487732220.0,36,kW,0.001133333,1487735618.5451066
1487732160.0,36,kW,0.00115,1487735618.5451066
1487732100.0,36,kW,0.00115,1487735618.5451066
1487732040.0,36,kW,0.00115,1487735618.5451066
1487731980.0,36,kW,0.00115,1487735618.5451066
1487731920.0,36,kW,0.00115,1487735618.5451066
1487731860.0,36,kW,0.00115,1487735618.5451066
1487731800.0,36,kW,0.001133333,1487735618.5451066
1487731740.0,36,kW,0.001133333,1487735618.5451066
1487731680.0,36,kW,0.001133333,1487735618.5451066
1487731620.0,36,kW,0.001116667,1487735618.5451066
1487731560.0,36,kW,0.001116667,1487735618.5451066
1487731500.0,36,kW,0.001116667,1487735618.5451066
1487731440.0,36,kW,0.001116667,1487735618.5451066
1487731380.0,36,kW,0.001116667,1487735618.5451066
1487731320.0,36,kW,0.001116667,1487735618.5451066
1487731260.0,36,kW,0.001133333,1487735618.5451066
1487731200.0,36,kW,0.001116667,1487735618.5451066
1487731140.0,36,kW,0.001116667,1487735618.5451066
1487731080.0,36,kW,0.001116667,1487735618.5451066
1487731020.0,36,kW,0.001133333,1487735618.5451066
1487730960.0,36,kW,0.001116667,1487735618.5451066
1487730900.0,36,kW,0.001116667,1487735618.5451066
1487730840.0,36,kW,0.001116667,1487735618.5451066
1487730780.0,36,kW,0.001116667,1487735618.5451066
1487730720.0,36,kW,0.001116667,1487735618.5451066
1487730660.0,36,kW,0.001116667,1487735618.5451066
1487730600.0,36,kW,0.001116667,1487735618.5451066
1487730540.0,36,kW,0.001116667,1487735618.5451066
1487730480.0,36,kW,0.00115,1487735618.5451066
1487730420.0,36,kW,0.001133333,1487735618.5451066
1487730360.0,36,kW,0.00115,1487735618.5451066
1487730300.0,36,kW,0.00115,1487735618.5451066
1487730240.0,36,kW,0.001133333,1487735618.5451066
1487730180.0,36,kW,0.00115,1487735618.5451066
1487730120.0,36,kW,0.001116667,1487735618.5451066
1487730060.0,36,kW,0.001133333,1487735618.5451066
1487730000.0,36,kW,0.00115,1487735618.5451066
1487729940.0,36,kW,0.001133333,1487735618.5451066
1487729880.0,36,kW,0.001133333,1487735618.5451066
1487729820.0,36,kW,0.00115,1487735618.5451066
1487729760.0,36,kW,0.00115,1487735618.5451066
1487729700.0,36,kW,0.00115,1487735618.5451066
1487729640.0,36,kW,0.001133333,1487735618.5451066
1487735520.0,32,kW,0.069633333,1487735618.5451066
1487735460.0,32,kW,0.0695,1487735618.5451066
1487735400.0,32,kW,0.069033333,1487735618.5451066
1487735340.0,32,kW,0.069283333,1487735618.5451066
1487735280.0,32,kW,0.069133333,1487735618.5451066
1487735220.0,32,kW,0.06995,1487735618.5451066
1487735160.0,32,kW,0.071133333,1487735618.5451066
1487735100.0,32,kW,0.069983333,1487735618.5451066
1487735040.0,32,kW,0.069133333,1487735618.5451066
1487734980.0,32,kW,0.069083333,1487735618.5451066
1487734920.0,32,kW,0.069466667,1487735618.5451066
1487734860.0,32,kW,0.069583333,1487735618.5451066
1487734800.0,32,kW,0.06905,1487735618.5451066
1487734740.0,32,kW,0.069166667,1487735618.5451066
1487734680.0,32,kW,0.132266667,1487735618.5451066
1487734620.0,32,kW,0.1641,1487735618.5451066
1487734560.0,32,kW,0.164516667,1487735618.5451066
1487734500.0,32,kW,0.165083333,1487735618.5451066
1487734440.0,32,kW,0.165716667,1487735618.5451066
1487734380.0,32,kW,0.166366667,1487735618.5451066
1487734320.0,32,kW,0.1677,1487735618.5451066
1487734260.0,32,kW,0.168633333,1487735618.5451066
1487734200.0,32,kW,0.168916667,1487735618.5451066
1487734140.0,32,kW,0.170216667,1487735618.5451066
1487734080.0,32,kW,0.171383333,1487735618.5451066
1487734020.0,32,kW,0.172616667,1487735618.5451066
1487733960.0,32,kW,0.173583333,1487735618.5451066
1487733900.0,32,kW,0.174716667,1487735618.5451066
1487733840.0,32,kW,0.17585,1487735618.5451066
1487733780.0,32,kW,0.177283333,1487735618.5451066
1487733720.0,32,kW,0.1775,1487735618.5451066
1487733660.0,32,kW,0.176,1487735618.5451066
1487733600.0,32,kW,0.188366667,1487735618.5451066
1487733540.0,32,kW,0.06925,1487735618.5451066
1487733480.0,32,kW,0.069,1487735618.5451066
1487733420.0,32,kW,0.069183333,1487735618.5451066
1487733360.0,32,kW,0.069016667,1487735618.5451066
1487733300.0,32,kW,0.06905,1487735618.5451066
1487733240.0,32,kW,0.06905,1487735618.5451066
1487733180.0,32,kW,0.0691,1487735618.5451066
1487733120.0,32,kW,0.069383333,1487735618.5451066
1487733060.0,32,kW,0.06955,1487735618.5451066
1487733000.0,32,kW,0.069033333,1487735618.5451066
1487732940.0,32,kW,0.069316667,1487735618.5451066
1487732880.0,32,kW,0.068966667,1487735618.5451066
1487732820.0,32,kW,0.06905,1487735618.5451066
1487732760.0,32,kW,0.069016667,1487735618.5451066
1487732700.0,32,kW,0.069183333,1487735618.5451066
1487732640.0,32,kW,0.068983333,1487735618.5451066
1487732580.0,32,kW,0.06915,1487735618.5451066
1487732520.0,32,kW,0.069483333,1487735618.5451066
1487732460.0,32,kW,0.06945,1487735618.5451066
1487732400.0,32,kW,0.069066667,1487735618.5451066
1487732340.0,32,kW,0.069316667,1487735618.5451066
1487732280.0,32,kW,0.069066667,1487735618.5451066
1487732220.0,32,kW,0.06905,1487735618.5451066
1487732160.0,32,kW,0.0691,1487735618.5451066
1487732100.0,32,kW,0.0691,1487735618.5451066
1487732040.0,32,kW,0.069033333,1487735618.5451066
1487731980.0,32,kW,0.069,1487735618.5451066
1487731920.0,32,kW,0.069516667,1487735618.5451066
1487731860.0,32,kW,0.069483333,1487735618.5451066
1487731800.0,32,kW,0.069033333,1487735618.5451066
1487731740.0,32,kW,0.069133333,1487735618.5451066
1487731680.0,32,kW,0.113316667,1487735618.5451066
1487731620.0,32,kW,0.164133333,1487735618.5451066
1487731560.0,32,kW,0.16605,1487735618.5451066
1487731500.0,32,kW,0.165916667,1487735618.5451066
1487731440.0,32,kW,0.165383333,1487735618.5451066
1487731380.0,32,kW,0.165983333,1487735618.5451066
1487731320.0,32,kW,0.167216667,1487735618.5451066
1487731260.0,32,kW,0.168166667,1487735618.5451066
1487731200.0,32,kW,0.1686,1487735618.5451066
1487731140.0,32,kW,0.169516667,1487735618.5451066
1487731080.0,32,kW,0.170316667,1487735618.5451066
1487731020.0,32,kW,0.17155,1487735618.5451066
1487730960.0,32,kW,0.173033333,1487735618.5451066
1487730900.0,32,kW,0.1738,1487735618.5451066
1487730840.0,32,kW,0.175016667,1487735618.5451066
1487730780.0,32,kW,0.176183333,1487735618.5451066
1487730720.0,32,kW,0.177866667,1487735618.5451066
1487730660.0,32,kW,0.177033333,1487735618.5451066
1487730600.0,32,kW,0.177133333,1487735618.5451066
1487730540.0,32,kW,0.158233333,1487735618.5451066
1487730480.0,32,kW,0.068983333,1487735618.5451066
1487730420.0,32,kW,0.06905,1487735618.5451066
1487730360.0,32,kW,0.069066667,1487735618.5451066
1487730300.0,32,kW,0.069016667,1487735618.5451066
1487730240.0,32,kW,0.069083333,1487735618.5451066
1487730180.0,32,kW,0.069016667,1487735618.5451066
1487730120.0,32,kW,0.069466667,1487735618.5451066
1487730060.0,32,kW,0.069416667,1487735618.5451066
1487730000.0,32,kW,0.069016667,1487735618.5451066
1487729940.0,32,kW,0.06915,1487735618.5451066
1487729880.0,32,kW,0.069066667,1487735618.5451066
1487729820.0,32,kW,0.069,1487735618.5451066
1487729760.0,32,kW,0.069133333,1487735618.5451066
1487729700.0,32,kW,0.069016667,1487735618.5451066
1487729640.0,32,kW,0.0691,1487735618.5451066
1487735520.0,34,kW,-0.000166667,1487735618.5451066
1487735460.0,34,kW,-0.00015,1487735618.5451066
1487735400.0,34,kW,-0.00015,1487735618.5451066
1487735340.0,34,kW,-0.000166667,1487735618.5451066
1487735280.0,34,kW,-0.000166667,1487735618.5451066
1487735220.0,34,kW,-0.00015,1487735618.5451066
1487735160.0,34,kW,-0.000166667,1487735618.5451066
1487735100.0,34,kW,-0.00015,1487735618.5451066
1487735040.0,34,kW,-0.00015,1487735618.5451066
1487734980.0,34,kW,-0.000166667,1487735618.5451066
1487734920.0,34,kW,-0.00015,1487735618.5451066
1487734860.0,34,kW,-0.000166667,1487735618.5451066
1487734800.0,34,kW,-0.00015,1487735618.5451066
1487734740.0,34,kW,-0.00015,1487735618.5451066
1487734680.0,34,kW,-0.00025,1487735618.5451066
1487734620.0,34,kW,-0.0003,1487735618.5451066
1487734560.0,34,kW,-0.0003,1487735618.5451066
1487734500.0,34,kW,-0.0003,1487735618.5451066
1487734440.0,34,kW,-0.000316667,1487735618.5451066
1487734380.0,34,kW,-0.0003,1487735618.5451066
1487734320.0,34,kW,-0.000316667,1487735618.5451066
1487734260.0,34,kW,-0.0003,1487735618.5451066
1487734200.0,34,kW,-0.000316667,1487735618.5451066
1487734140.0,34,kW,-0.000316667,1487735618.5451066
1487734080.0,34,kW,-0.000316667,1487735618.5451066
1487734020.0,34,kW,-0.000316667,1487735618.5451066
1487733960.0,34,kW,-0.000333333,1487735618.5451066
1487733900.0,34,kW,-0.000316667,1487735618.5451066
1487733840.0,34,kW,-0.000316667,1487735618.5451066
1487733780.0,34,kW,-0.000333333,1487735618.5451066
1487733720.0,34,kW,-0.000316667,1487735618.5451066
1487733660.0,34,kW,-0.000333333,1487735618.5451066
1487733600.0,34,kW,-0.00035,1487735618.5451066
1487733540.0,34,kW,-0.00015,1487735618.5451066
1487733480.0,34,kW,-0.00015,1487735618.5451066
1487733420.0,34,kW,-0.000166667,1487735618.5451066
1487733360.0,34,kW,-0.00015,1487735618.5451066
1487733300.0,34,kW,-0.000166667,1487735618.5451066
1487733240.0,34,kW,-0.000166667,1487735618.5451066
1487733180.0,34,kW,-0.00015,1487735618.5451066
1487733120.0,34,kW,-0.00015,1487735618.5451066
1487733060.0,34,kW,-0.000166667,1487735618.5451066
1487733000.0,34,kW,-0.00015,1487735618.5451066
1487732940.0,34,kW,-0.000166667,1487735618.5451066
1487732880.0,34,kW,-0.00015,1487735618.5451066
1487732820.0,34,kW,-0.00015,1487735618.5451066
1487732760.0,34,kW,-0.00015,1487735618.5451066
1487732700.0,34,kW,-0.00015,1487735618.5451066
1487732640.0,34,kW,-0.00015,1487735618.5451066
1487732580.0,34,kW,-0.00015,1487735618.5451066
1487732520.0,34,kW,-0.000166667,1487735618.5451066
1487732460.0,34,kW,-0.00015,1487735618.5451066
1487732400.0,34,kW,-0.00015,1487735618.5451066
1487732340.0,34,kW,-0.00015,1487735618.5451066
1487732280.0,34,kW,-0.00015,1487735618.5451066
1487732220.0,34,kW,-0.00015,1487735618.5451066
1487732160.0,34,kW,-0.00015,1487735618.5451066
1487732100.0,34,kW,-0.000166667,1487735618.5451066
1487732040.0,34,kW,-0.00015,1487735618.5451066
1487731980.0,34,kW,-0.000166667,1487735618.5451066
1487731920.0,34,kW,-0.00015,1487735618.5451066
1487731860.0,34,kW,-0.000166667,1487735618.5451066
1487731800.0,34,kW,-0.00015,1487735618.5451066
1487731740.0,34,kW,-0.00015,1487735618.5451066
1487731680.0,34,kW,-0.000233333,1487735618.5451066
1487731620.0,34,kW,-0.0003,1487735618.5451066
1487731560.0,34,kW,-0.0003,1487735618.5451066
1487731500.0,34,kW,-0.0003,1487735618.5451066
1487731440.0,34,kW,-0.000316667,1487735618.5451066
1487731380.0,34,kW,-0.0003,1487735618.5451066
1487731320.0,34,kW,-0.0003,1487735618.5451066
1487731260.0,34,kW,-0.0003,1487735618.5451066
1487731200.0,34,kW,-0.000316667,1487735618.5451066
1487731140.0,34,kW,-0.0003,1487735618.5451066
1487731080.0,34,kW,-0.000316667,1487735618.5451066
1487731020.0,34,kW,-0.000316667,1487735618.5451066
1487730960.0,34,kW,-0.000316667,1487735618.5451066
1487730900.0,34,kW,-0.000316667,1487735618.5451066
1487730840.0,34,kW,-0.000316667,1487735618.5451066
1487730780.0,34,kW,-0.000316667,1487735618.5451066
1487730720.0,34,kW,-0.000333333,1487735618.5451066
1487730660.0,34,kW,-0.000316667,1487735618.5451066
1487730600.0,34,kW,-0.000333333,1487735618.5451066
1487730540.0,34,kW,-0.0003,1487735618.5451066
1487730480.0,34,kW,-0.00015,1487735618.5451066
1487730420.0,34,kW,-0.00015,1487735618.5451066
1487730360.0,34,kW,-0.000166667,1487735618.5451066
1487730300.0,34,kW,-0.00015,1487735618.5451066
1487730240.0,34,kW,-0.00015,1487735618.5451066
1487730180.0,34,kW,-0.000166667,1487735618.5451066
1487730120.0,34,kW,-0.000166667,1487735618.5451066
1487730060.0,34,kW,-0.00015,1487735618.5451066
1487730000.0,34,kW,-0.00015,1487735618.5451066
1487729940.0,34,kW,-0.00015,1487735618.5451066
1487729880.0,34,kW,-0.00015,1487735618.5451066
1487729820.0,34,kW,-0.000166667,1487735618.5451066
1487729760.0,34,kW,-0.00015,1487735618.5451066
1487729700.0,34,kW,-0.00015,1487735618.5451066
1487729640.0,34,kW,-0.000166667,1487735618.5451066
1487735520.0,33,kW,0.070933333,1487735618.5451066
1487735460.0,33,kW,0.070833333,1487735618.5451066
1487735400.0,33,kW,0.07035,1487735618.5451066
1487735340.0,33,kW,0.070566667,1487735618.5451066
1487735280.0,33,kW,0.070433333,1487735618.5451066
1487735220.0,33,kW,0.07125,1487735618.5451066
1487735160.0,33,kW,0.07245,1487735618.5451066
1487735100.0,33,kW,0.0713,1487735618.5451066
1487735040.0,33,kW,0.070433333,1487735618.5451066
1487734980.0,33,kW,0.070383333,1487735618.5451066
1487734920.0,33,kW,0.070783333,1487735618.5451066
1487734860.0,33,kW,0.070883333,1487735618.5451066
1487734800.0,33,kW,0.070366667,1487735618.5451066
1487734740.0,33,kW,0.070483333,1487735618.5451066
1487734680.0,33,kW,0.133466667,1487735618.5451066
1487734620.0,33,kW,0.165233333,1487735618.5451066
1487734560.0,33,kW,0.165666667,1487735618.5451066
1487734500.0,33,kW,0.166216667,1487735618.5451066
1487734440.0,33,kW,0.166816667,1487735618.5451066
1487734380.0,33,kW,0.167483333,1487735618.5451066
1487734320.0,33,kW,0.168833333,1487735618.5451066
1487734260.0,33,kW,0.169783333,1487735618.5451066
1487734200.0,33,kW,0.17,1487735618.5451066
1487734140.0,33,kW,0.171333333,1487735618.5451066
1487734080.0,33,kW,0.172466667,1487735618.5451066
1487734020.0,33,kW,0.173716667,1487735618.5451066
1487733960.0,33,kW,0.1747,1487735618.5451066
1487733900.0,33,kW,0.175816667,1487735618.5451066
1487733840.0,33,kW,0.176983333,1487735618.5451066
1487733780.0,33,kW,0.178366667,1487735618.5451066
1487733720.0,33,kW,0.178583333,1487735618.5451066
1487733660.0,33,kW,0.1771,1487735618.5451066
1487733600.0,33,kW,0.189466667,1487735618.5451066
1487733540.0,33,kW,0.070566667,1487735618.5451066
1487733480.0,33,kW,0.070333333,1487735618.5451066
1487733420.0,33,kW,0.0705,1487735618.5451066
1487733360.0,33,kW,0.070333333,1487735618.5451066
1487733300.0,33,kW,0.070366667,1487735618.5451066
1487733240.0,33,kW,0.07035,1487735618.5451066
1487733180.0,33,kW,0.070416667,1487735618.5451066
1487733120.0,33,kW,0.070716667,1487735618.5451066
1487733060.0,33,kW,0.07085,1487735618.5451066
1487733000.0,33,kW,0.070333333,1487735618.5451066
1487732940.0,33,kW,0.070633333,1487735618.5451066
1487732880.0,33,kW,0.070283333,1487735618.5451066
1487732820.0,33,kW,0.070366667,1487735618.5451066
1487732760.0,33,kW,0.070333333,1487735618.5451066
1487732700.0,33,kW,0.0705,1487735618.5451066
1487732640.0,33,kW,0.070333333,1487735618.5451066
1487732580.0,33,kW,0.070466667,1487735618.5451066
1487732520.0,33,kW,0.070783333,1487735618.5451066
1487732460.0,33,kW,0.070766667,1487735618.5451066
1487732400.0,33,kW,0.070383333,1487735618.5451066
1487732340.0,33,kW,0.07065,1487735618.5451066
1487732280.0,33,kW,0.070366667,1487735618.5451066
1487732220.0,33,kW,0.070366667,1487735618.5451066
1487732160.0,33,kW,0.070416667,1487735618.5451066
1487732100.0,33,kW,0.070433333,1487735618.5451066
1487732040.0,33,kW,0.070333333,1487735618.5451066
1487731980.0,33,kW,0.070333333,1487735618.5451066
1487731920.0,33,kW,0.070833333,1487735618.5451066
1487731860.0,33,kW,0.070783333,1487735618.5451066
1487731800.0,33,kW,0.070366667,1487735618.5451066
1487731740.0,33,kW,0.070433333,1487735618.5451066
1487731680.0,33,kW,0.114533333,1487735618.5451066
1487731620.0,33,kW,0.16525,1487735618.5451066
1487731560.0,33,kW,0.167183333,1487735618.5451066
1487731500.0,33,kW,0.16705,1487735618.5451066
1487731440.0,33,kW,0.166483333,1487735618.5451066
1487731380.0,33,kW,0.167116667,1487735618.5451066
1487731320.0,33,kW,0.16835,1487735618.5451066
1487731260.0,33,kW,0.1693,1487735618.5451066
1487731200.0,33,kW,0.169716667,1487735618.5451066
1487731140.0,33,kW,0.17065,1487735618.5451066
1487731080.0,33,kW,0.171433333,1487735618.5451066
1487731020.0,33,kW,0.1727,1487735618.5451066
1487730960.0,33,kW,0.174133333,1487735618.5451066
1487730900.0,33,kW,0.1749,1487735618.5451066
1487730840.0,33,kW,0.176133333,1487735618.5451066
1487730780.0,33,kW,0.177316667,1487735618.5451066
1487730720.0,33,kW,0.178966667,1487735618.5451066
1487730660.0,33,kW,0.17815,1487735618.5451066
1487730600.0,33,kW,0.178233333,1487735618.5451066
1487730540.0,33,kW,0.159383333,1487735618.5451066
1487730480.0,33,kW,0.070316667,1487735618.5451066
1487730420.0,33,kW,0.07035,1487735618.5451066
1487730360.0,33,kW,0.070383333,1487735618.5451066
1487730300.0,33,kW,0.07035,1487735618.5451066
1487730240.0,33,kW,0.070383333,1487735618.5451066
1487730180.0,33,kW,0.070333333,1487735618.5451066
1487730120.0,33,kW,0.07075,1487735618.5451066
1487730060.0,33,kW,0.070733333,1487735618.5451066
1487730000.0,33,kW,0.070333333,1487735618.5451066
1487729940.0,33,kW,0.070483333,1487735618.5451066
1487729880.0,33,kW,0.070366667,1487735618.5451066
1487729820.0,33,kW,0.070316667,1487735618.5451066
1487729760.0,33,kW,0.07045,1487735618.5451066
1487729700.0,33,kW,0.070366667,1487735618.5451066
1487729640.0,33,kW,0.0704,1487735618.5451066
1487735520.0,35,kW,0.000116667,1487735618.5451066
1487735460.0,35,kW,0.000133333,1487735618.5451066
1487735400.0,35,kW,0.000116667,1487735618.5451066
1487735340.0,35,kW,0.000116667,1487735618.5451066
1487735280.0,35,kW,0.000116667,1487735618.5451066
1487735220.0,35,kW,0.000116667,1487735618.5451066
1487735160.0,35,kW,0.000133333,1487735618.5451066
1487735100.0,35,kW,0.000116667,1487735618.5451066
1487735040.0,35,kW,0.000116667,1487735618.5451066
1487734980.0,35,kW,0.000116667,1487735618.5451066
1487734920.0,35,kW,0.000116667,1487735618.5451066
1487734860.0,35,kW,0.000116667,1487735618.5451066
1487734800.0,35,kW,0.000116667,1487735618.5451066
1487734740.0,35,kW,0.000133333,1487735618.5451066
1487734680.0,35,kW,0.000133333,1487735618.5451066
1487734620.0,35,kW,0.000133333,1487735618.5451066
1487734560.0,35,kW,0.00015,1487735618.5451066
1487734500.0,35,kW,0.00015,1487735618.5451066
1487734440.0,35,kW,0.00015,1487735618.5451066
1487734380.0,35,kW,0.00015,1487735618.5451066
1487734320.0,35,kW,0.00015,1487735618.5451066
1487734260.0,35,kW,0.00015,1487735618.5451066
1487734200.0,35,kW,0.00015,1487735618.5451066
1487734140.0,35,kW,0.00015,1487735618.5451066
1487734080.0,35,kW,0.00015,1487735618.5451066
1487734020.0,35,kW,0.00015,1487735618.5451066
1487733960.0,35,kW,0.00015,1487735618.5451066
1487733900.0,35,kW,0.00015,1487735618.5451066
1487733840.0,35,kW,0.000166667,1487735618.5451066
1487733780.0,35,kW,0.00015,1487735618.5451066
1487733720.0,35,kW,0.00015,1487735618.5451066
1487733660.0,35,kW,0.00015,1487735618.5451066
1487733600.0,35,kW,0.000166667,1487735618.5451066
1487733540.0,35,kW,0.000116667,1487735618.5451066
1487733480.0,35,kW,0.000133333,1487735618.5451066
1487733420.0,35,kW,0.000116667,1487735618.5451066
1487733360.0,35,kW,0.000116667,1487735618.5451066
1487733300.0,35,kW,0.000133333,1487735618.5451066
1487733240.0,35,kW,0.000116667,1487735618.5451066
1487733180.0,35,kW,0.000116667,1487735618.5451066
1487733120.0,35,kW,0.000116667,1487735618.5451066
1487733060.0,35,kW,0.000133333,1487735618.5451066
1487733000.0,35,kW,0.000116667,1487735618.5451066
1487732940.0,35,kW,0.000133333,1487735618.5451066
1487732880.0,35,kW,0.000116667,1487735618.5451066
1487732820.0,35,kW,0.000116667,1487735618.5451066
1487732760.0,35,kW,0.000116667,1487735618.5451066
1487732700.0,35,kW,0.000116667,1487735618.5451066
1487732640.0,35,kW,0.000133333,1487735618.5451066
1487732580.0,35,kW,0.000116667,1487735618.5451066
1487732520.0,35,kW,0.000116667,1487735618.5451066
1487732460.0,35,kW,0.000116667,1487735618.5451066
1487732400.0,35,kW,0.0001,1487735618.5451066
1487732340.0,35,kW,0.000133333,1487735618.5451066
1487732280.0,35,kW,0.0001,1487735618.5451066
1487732220.0,35,kW,0.000116667,1487735618.5451066
1487732160.0,35,kW,0.000116667,1487735618.5451066
1487732100.0,35,kW,0.000133333,1487735618.5451066
1487732040.0,35,kW,0.0001,1487735618.5451066
1487731980.0,35,kW,0.000133333,1487735618.5451066
1487731920.0,35,kW,0.000116667,1487735618.5451066
1487731860.0,35,kW,0.000116667,1487735618.5451066
1487731800.0,35,kW,0.000133333,1487735618.5451066
1487731740.0,35,kW,0.000116667,1487735618.5451066
1487731680.0,35,kW,0.000116667,1487735618.5451066
1487731620.0,35,kW,0.00015,1487735618.5451066
1487731560.0,35,kW,0.00015,1487735618.5451066
1487731500.0,35,kW,0.00015,1487735618.5451066
1487731440.0,35,kW,0.000133333,1487735618.5451066
1487731380.0,35,kW,0.00015,1487735618.5451066
1487731320.0,35,kW,0.00015,1487735618.5451066
1487731260.0,35,kW,0.000133333,1487735618.5451066
1487731200.0,35,kW,0.00015,1487735618.5451066
1487731140.0,35,kW,0.00015,1487735618.5451066
1487731080.0,35,kW,0.00015,1487735618.5451066
1487731020.0,35,kW,0.000166667,1487735618.5451066
1487730960.0,35,kW,0.00015,1487735618.5451066
1487730900.0,35,kW,0.000133333,1487735618.5451066
1487730840.0,35,kW,0.00015,1487735618.5451066
1487730780.0,35,kW,0.000166667,1487735618.5451066
1487730720.0,35,kW,0.00015,1487735618.5451066
1487730660.0,35,kW,0.00015,1487735618.5451066
1487730600.0,35,kW,0.00015,1487735618.5451066
1487730540.0,35,kW,0.000166667,1487735618.5451066
1487730480.0,35,kW,0.000116667,1487735618.5451066
1487730420.0,35,kW,0.000116667,1487735618.5451066
1487730360.0,35,kW,0.000116667,1487735618.5451066
1487730300.0,35,kW,0.000116667,1487735618.5451066
1487730240.0,35,kW,0.000116667,1487735618.5451066
1487730180.0,35,kW,0.000133333,1487735618.5451066
1487730120.0,35,kW,0.000116667,1487735618.5451066
1487730060.0,35,kW,0.000116667,1487735618.5451066
1487730000.0,35,kW,0.000116667,1487735618.5451066
1487729940.0,35,kW,0.000116667,1487735618.5451066
1487729880.0,35,kW,0.000116667,1487735618.5451066
1487729820.0,35,kW,0.000116667,1487735618.5451066
1487729760.0,35,kW,0.000116667,1487735618.5451066
1487729700.0,35,kW,0.000133333,1487735618.5451066
1487729640.0,35,kW,0.000116667,1487735618.5451066
1487735520.0,37,kW,0.0002,1487735618.5451066
1487735460.0,37,kW,0.0002,1487735618.5451066
1487735400.0,37,kW,0.0002,1487735618.5451066
1487735340.0,37,kW,0.0002,1487735618.5451066
1487735280.0,37,kW,0.000216667,1487735618.5451066
1487735220.0,37,kW,0.0002,1487735618.5451066
1487735160.0,37,kW,0.0002,1487735618.5451066
1487735100.0,37,kW,0.000216667,1487735618.5451066
1487735040.0,37,kW,0.0002,1487735618.5451066
1487734980.0,37,kW,0.0002,1487735618.5451066
1487734920.0,37,kW,0.000216667,1487735618.5451066
1487734860.0,37,kW,0.000216667,1487735618.5451066
1487734800.0,37,kW,0.0002,1487735618.5451066
1487734740.0,37,kW,0.0002,1487735618.5451066
1487734680.0,37,kW,0.000183333,1487735618.5451066
1487734620.0,37,kW,0.000166667,1487735618.5451066
1487734560.0,37,kW,0.000166667,1487735618.5451066
1487734500.0,37,kW,0.000166667,1487735618.5451066
1487734440.0,37,kW,0.00015,1487735618.5451066
1487734380.0,37,kW,0.000166667,1487735618.5451066
1487734320.0,37,kW,0.000166667,1487735618.5451066
1487734260.0,37,kW,0.000166667,1487735618.5451066
1487734200.0,37,kW,0.00015,1487735618.5451066
1487734140.0,37,kW,0.000166667,1487735618.5451066
1487734080.0,37,kW,0.00015,1487735618.5451066
